Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	Traugott-Olsen,E.	Variation in Elachista biatomella (Stainton, 1848). A review of the species-group, with description of four new species (Lepidoptera: Elachistidae).	SHILAP Revista de Lepidopterologia	 	2000	30 de marzo 2000	28	109	63	90	"Anatomy & Morphology;Zoology;Cardiovascular System & Cardiology;Reproductive Biology;Evolutionary Biology;Elachista biatomella species group [Wings / / Venation & marking variation;systematic review implications] [Markings / / Wing variation] [Veins / / Wing venation variation] [Genitalia / / ] [Morphological variation / / Wing venation;markings & genitalia]. Elachista christenseni;Elachista falirakiensis [Greece / / New species]. Elachista glaserella;Elachista nevadella [Spain / / New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Description; Synonymy; General    morphology; Appendages; Colour and luminescence; Colour; Circulatory    system; Blood vessels; Reproduction; Reproductive system; Evolution;    Variation; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13600064031"	 		 	 	 	 				 	0300-5267	 	"Traugott-Olsen, E.; La Retama, 8, Urbanizacion El Mirador, E-29600 Marbella (Malaga), Spain, Spain."	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Traugott-Olsen,E.	Description of a new species of Commophila Hubner, (1825) from Sierra Nevada (Spain) (Lepidoptera: Cochylidae).	SHILAP Revista de Lepidopterologia	 	1990	1990	90	1	85	88	"Zoology;Commophila nevadensis [Spain / / Sierra Nevada;New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR12600057514"	 		 	 	 	 				 	0300-5267	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Traugott-Olsen,E.	Five new Elachista species from Sierra Nevada.	SHILAP Revista de Lepidopterologia	 	1985	1985	13	1	73	76	"Zoology;Elachista [Spain / / Sierra Nevada;New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR12200009707"	 		 	 	 	 				 	0300-5267	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Traugott-Olsen,E.	Three new Elachista-species & supplement to the description of the five n. sp. from Sierra Nevada: Shilap Revta. Lepid. Vol. 13 no. 49 (1985): 73-79.	SHILAP Revista de Lepidopterologia	 	1985	1985	13	3	169	174	"Zoology;Elachista [Spain / / Supplementary descriptions & illustrations]. Elachista coeneni [France / / Drome;Cole de la Chaudiere;New species]. Elachista neapolisella;Elachista nedaella [Crete / / New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Land zones; Palaearctic region;    Eurasia; Europe; Greece; UT: ZOOREC:ZOOR12200007938"	 		 	 	 	 				 	0300-5267	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Traugott-Olsen,E.	Una neuva cita de Earias vernana (Huebner 1799) para la peninsula iberica.	SHILAP Revista de Lepidopterologia	 	1985	1985	13	3	231	 	"Nutrition & Dietetics;Zoology;Earias vernana [Food plants / / Populus alba;Record] [Spain / / Sierra Nevada;Granada;New distribution record for Iberian Peninsula]."	 	"PT: J BD: Nutrition; Diet; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12200007962"	 		 	 	 	 				 	0300-5267	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Travesi Ydanez,Roberto	Mariposas de Sierra Nevada.	Quercus	 	1994	Enero 1994	95	 	22	27	"Biodiversity & Conservation;Environmental Sciences & Ecology;Zoology;Lepidoptera [Conservation measures / / Review;national park] [Spain / / Sierra Nevada National Park;Species list;biological notes & conservation measures review]."	 	"PT: J BD: Conservation; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13100045036"	 		 	 	 	 				 	0212-0054	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Travesi Ydanez,Roberto	Un reciente brote de sarna afecta a la cabra montes de Sierra Nevada.	Quercus	 	1993	Abril 1993	86	 	23	 	"Parasitology;Zoology;Environmental Sciences & Ecology;Capra pyrenaica hispanica [Arachnid parasites / / Sarcoptes scabiei;Mange outbreak] [Spain / / Sierra Nevada;Mange outbreak recorded]. Sarcoptes scabiei [Mammalian hosts / / Capra pyrenaica hispanica;Outbreak recorded] [Irruption / / Outbreak on mammalian host recorded] [Spain / / Sierra Nevada]."	 	"PT: J BD: Parasites diseases and disorders; Parasites; Hosts; Ecology; Population    dynamics; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13100032839"	 		 	 	 	 				 	0212-0054	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Triberti,P.	Notes on Parornix szoecsi Gozmany (Gracillariidae) and allied species, with description of P. incerta, n. sp.	Nota Lepidopterologica	Nota Lepidopterol.	1982	1982	5	1	37	42	"Zoology;Parornix incerta [Spain / / Granada;Sierra Nevada;Veleta;New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Synonymy; Taxonomy; Key; Land    zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR11900006176"	 		 	 	 	 				 	0342-7536	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Vaillant,F.	Psychodidae - Psychodinae [continuing].	Fliegen palaearkt Reg (D)	 	1976	1976	9	313	183	206	"Zoology;Berdeniella [Europe / / New taxa] [ / / Systematic accounts of species;Continuation]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Type species; Combination;    Taxonomy; Taxonomic position; Key; Land zones; Palaearctic region;    Eurasia; UT: ZOOREC:ZOOR11300020824"	 		 	 	 	 				 	 	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Valdes Cano,J.	The zooplancton dormancy as a tool to study the recent environmental changes: the lakes from Sierra Nevada (Granada, Spain).	Acta Granatense	 	2006	2006	04-May	 	77	84	"Developmental Biology;Zoology;Environmental Sciences & Ecology;Marine & Freshwater Biology;Meteorology & Atmospheric Sciences;Animalia [Diapause / / plankton] [Environmental indicators / / ] [Lake / / distribution] [Climate and weather / Climate change / ] [Spain / Granada, Sierra Nevada / ]."	 	"PT: J BD: Life cycle and development; Development; Ecology; Habitat; Freshwater    habitat; Lentic water; Abiotic factors; Physical factors; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14604028858"	 		 	 	 	 				 	1695-6370	 	 	 	 	 	DT: Article	La latencia en el zooplancton como herramienta para el estudio de los cambios ambientales recientes: las lagunas de Sierra Nevada (Granada, Espana)	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Valverde,J.;Calatayud,J.;Gomez,J. M.;Perfectti,F."	Intra-seasonal variation of Erysimum mediohispanicum flower visitors in Sierra Nevada (Spain).	Ecosistemas	 	2014	Sep-14	23	3	83	92	"Environmental Sciences & Ecology;Zoology;Insecta [Pollination / Erysimum mediohispanicum / ]."	Plant-pollinator interactions have traditionally been a hot topic in ecology and evolutionary biology due to both the ecological services it offers and its complexity as a system. Plants generally show a high diversity of floral visitors, making generalism a more common condition than expected. Furthermore floral visitor community seems to have spatio-temporal fluctuations in diversity and composition. Those variations respond to plant intrinsic and extrinsic factors and can affect to evolutionary and ecological aspects of plant populations. Here we assess the temporal variation in the floral visitor assemblage of the generalist plant Erysimum mediohispanicum Polatschek (Brassicaceae). We set up two experimental plots homogenizing for spatial and microenvironmental conditions to ascertain only the temporal variations in the floral visitors assemblage. During the flowering season we did daily censuses of the floral visitors, determining them to morpho-species level and clumped them in 16 functional groups based on morphological and behavioral characteristics. We found a high diversity for the whole assemblage in both experimental plots with high temporal fluctuations during the flowering season. Our results suggest an important species turnover with high fluctuations in relative abundance for some functional groups, which may turn into important ecological and evolutionary consequences.	"PT: J BD: Associations; Mutualism; UT: ZOOREC:ZOOR15111074867"	 		 	 	 	 				 	1697-2473	 	"Valverde, J.; Univ Granada, Fac Ciencias, Granada, E-18071, Spain, Spain.; fperfect@ugr.es"	 	 	 	DT: Article	Variacion intraestacional en los visitantes florales de Erysimum mediohispanicum en Sierra Nevada.	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Book, Whole	"Vilchez Quero,A.;Casas Jimenez,J."	Quironomidos (Diptera) de los rios de Sierra Nevada (Granada, Espana).	 	 	1987	1987	 	 	232	 	"Environmental Sciences & Ecology;Zoology;Marine & Freshwater Biology;Chironomidae [Community structure / / Mountain rivers] [Distribution within habitat / / ] [River / / Mountain;community structure & distribution] [Mountain habitat / / ] [Spain / / Sierra Nevada;Species list & 6 first records;rivers]."	 	"PT: B BD: Ecology; Habitat; Freshwater habitat; Lotic water; Terrestrial habitat;    Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12800042503"	 	Toja,J.	 	 	 	 				 	 	 	 	 	 	 	DT: Book chapter	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Wagner,R.	Neue Wiedemannia-Arten aus der rhynchops-Gruppe (Diptera, Empididae, Clinocerinae).	Entomofauna	Entomofauna	1990	1990	11	13	229	240	"Zoology;Weidemannia dyonysica [Greece / / Agyos Dyonysos;New species]. Wiedemannia nevadensis [Spain / / Sierra Nevada;New species]. Wiedemannia rivulorum [Austria / / Lunz;New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Taxonomy; Status; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12700027683"	 		 	 	 	 				 	0250-4413	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Wagner,R.	Zwei neue Psychodiden (Diptera: Psychodidae) aus Sudeuropa.	Entomologische Zeitschrift	Entomol.Z.	1979	1979	89	17	193	196	"Zoology;Saraiella andalusica [Spain / / Sierra Nevada;New species]. Saraiella magna [Greece / / Gorgopotamus-Oiti Mountains;New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR11600023061"	 		 	 	 	 				 	0013-8843	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Wagner,Wolfgang	Observations on foodplants of caterpillars of Pyrgus onopordi (Rambur 1839) in Andalusien (Lepidoptera: Hesperiidae).	Nachrichten des Entomologischen Vereins Apollo	Nachr.Entomol.Ver.Apollo	2009	Juni 2009	30	01-Feb	1	4	"Nutrition & Dietetics;Zoology;Reproductive Biology;Pyrgus [Food plants / Malva / New record] [Europe / / ]. Pyrgus onopordi [Food plants / Malva / New record] [ / Food plant spectrum / ] [Egg laying / Oviposition / ] [Europe / / ] [Spain / Andalusia / ]."	During a journey to Andalusia (southern Spain) in the end of June 2008 the author made some very interesting observations on ovipositing females of Pyrgus onopordi (RAMBUR 1839). In the Sierra Nevada the butterflies were encountered in more than 2500 m elevation where they laved their eggs underneath the foliage of Malva neglecta (Malvaceae) near ground. The same behaviour and additional eggs could be observed at around 1000 m in the Sierra de Cazorla. Other females were ovipositing on Helianthemum apenninum (Cistaceae, in Sierra de Cazorla, Sierra de Cazorla, Sierra Nevada) and Potentilla reptans (Rosaceae, Sierra Nevada). From all plants, some larvae have been reared to Imago in order to confirm determination. The usage of the genus Malva is new for European Pyrgus species. In Northern America several species develop on these plants, but records from Europe were considered to be erroneous so far. This is still true as long as species like Pyrgus sidae (ESPER 1784), P. carthami (HUBNER 1813) and P andromedae (WALLENGREN 1853) are concerned and is probably due to confounding the caterpillars with those of Carcharodus alceae (ESPER 1780, Hesperiidae) in former centuries.	"PT: J BD: Nutrition; Diet; Reproduction; Reproductive behaviour; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14510063263"	 		 	 	 	 				 	0723-9912	 	"Wagner, Wolfgang; Am Schoenblick 30, D-73527 Schwaebisch Gmuend, German Democratic Republic, German Democratic Republic.; wolfgang@pyrgus.de"	 	 	 	DT: Article	Zur Freiland-Raupennahrung von Pyrgus onopordi (Rambur 1839) in Andalusien (Lepidoptera: Hesperiidae).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Wyrwoll,Thomas W.	A revised description of the Mediterranean (= southern Spanish) ibex.	Saugetierkundliche Mitteilungen	 	1999	1999	44	2	93	98	"Zoology;Capra pyrenaica nowaki [Spain / / Sierra Nevada;New subspecies]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR13600053952"	 		 	 	 	 				 	0036-2344	 	"Wyrwoll, Thomas W.; Albert-Schweitzer-Str. 52, 60437 Frankfurt am Main, Germany."	 	 	 	DT: Article	Eine Neubeschreibung des sudspanischen Steinbocks.	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Zamora Rodriguez,R.	Variaciones altitudinales en la composicion de las comunidades nidificantes de aves de Sierra Nevada (Sur de Espana).	Donana Acta Vertebrata	 	1987	1987	14	 	83	106	"Environmental Sciences & Ecology;Zoology;Aves [Community structure / / Altitude relationship] [Population density / / ] [Altitude / / Community structure relationships] [Spain / / Sierra Nevada]."	 	"PT: J BD: Ecology; Population dynamics; Abiotic factors; Physical factors; Land    zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12400069160"	 		 	 	 	 				 	0210-5985	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Zamora,R.	The selection of song perches among high-mountain passerines of southeastern Spain.	Oekologie der Voegel	 	1991	1991	13	2	181	185	"Behavioral Sciences;Zoology;Environmental Sciences & Ecology;Passeriformes [Acoustic signals / / Song perches selection;comparative study;high mountain area] [Habitat utilization / / ] [Mountain habitat / / ] [Spain / / Sierra Nevada]."	 	"PT: J BD: Behaviour; Communication; Ecology; Habitat; Terrestrial habitat; Land    zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12900049363"	 		 	 	 	 				 	0173-0711	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Zamora,R.	Importancia de los neveros como sustrato de alimentacion para los Passeriformes de alta montana.	Donana Acta Vertebrata	 	1990	1990	17	1	57	66	"Nutrition & Dietetics;Zoology;Anatomy & Morphology;Environmental Sciences & Ecology;Meteorology & Atmospheric Sciences;Alauda arvensis;Anthus campestris;Emberiza cia;Oenanthe oenanthe;Phoenicurus ochruros [Prey / / Arthropoda;Snow fields importance as feeding substrate;mountain;Spain]. Arthropoda [Size / / Comparisons;significance for avian predators;mountain snow field] [Population density / / Abundance in snow fields;mountain] [Predators / / Passeriformes (Aves);Prey capture rate;snow fields] [Mountain habitat / / ] [Habitat substrate / / Snow substrate;abundance] [Climate and weather / / Snow effect on abundance] [Spain / / Sierra Nevada]. Passeriformes [Diet / / Prey composition;influences;mountain snow fields] [Prey / / Arthropoda;mountain] [Food availability / / Arthropod prey abundance in snow fields;significance] [Food capture / / Arthropod prey capture rate in snow fields;comparisons] [Mountain habitat / / ] [Habitat substrate / / ] [Climate and weather / / Snow effect on arthropod prey abundance] [Spain / / Sierra Nevada]."	 	"PT: J BD: Biometrics; Nutrition; Diet; Feeding behaviour; Foraging; Ecology;    Population dynamics; Habitat; Terrestrial habitat; Abiotic factors;    Physical factors; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12700050827"	 		 	 	 	 				 	0210-5985	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Zamora,R.	Estructura morfologica de una comunidad de Passeriformes de alta montana (Sierra Nevada, SE de Espana).	Ardeola	 	1988	1988	35	1	71	95	"Anatomy & Morphology;Zoology;Environmental Sciences & Ecology;Passeriformes [General morphology / / Community ecomorphology] [Community structure / / Ecomorphology] [Mountain habitat / / ] [Spain / / Sierra Nevada]."	 	"PT: J BD: General morphology; Ecology; Habitat; Terrestrial habitat; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12600002485"	 		 	 	 	 				 	0570-7358	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Zamora,R.	Composicion y estructura de las comunidades de Paseriformes de alta montana de Sierra Nevada (se de Espana).	Ardeola	 	1988	1988	35	2	197	220	"Environmental Sciences & Ecology;Zoology;Passeriformes [Community structure / / ] [Population density / / ] [Vertical distribution / / ] [Mountain habitat / / Community dynamics & distribution] [Spain / / Sierra Nevada;Mountain community dynamics & distribution]."	 	"PT: J BD: Ecology; Population dynamics; Distribution within habitat; Habitat;    Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12500056134"	 		 	 	 	 				 	0570-7358	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Zamora,R.;Camacho,I."	Evolucion estacional de la comunidad de aves en un encinar de Sierra Nevada.	Donana Acta Vertebrata	 	1984	1984	11	1	25	43	"Environmental Sciences & Ecology;Zoology;Aves [Trophic structure / / Mountain range] [Community structure / / Seasonal changes;mountain] [Seasonal abundance / / ] [Mountain habitat / / Community structure variations] [Spain / / Sierra Nevada]."	 	"PT: J BD: Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12100021520"	 		 	 	 	 				 	0210-5985	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Zamora,R.;Camacho,I."	Evolucion estacional de la comunidad de aves en un robledal de Sierra Nevada.	Donana Acta Vertebrata	 	1984	1984	11	2	129	150	"Environmental Sciences & Ecology;Zoology;Forestry;Aves [Relative abundance / / Resident vs migratory species;oak trees] [Species diversity / / ] [Population censuses / / Sierra Nevada] [Population density / / Oak tree habitat relationship] [Seasonal abundance / / ] [Forest / / Oak;community structure] [Spain / / Oak forest community structure]."	 	"PT: J BD: Ecology; Community structure; Population dynamics; Habitat; Terrestrial    habitat; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12300005150"	 		 	 	 	 				 	0210-5985	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Book, Whole	"Zamora,R.;Tinaut,A."	"A morphological comparison between prey and kleptoparasitic ants (Formica fusca group) of a carnivorous plant (Pinguicola nevadense, (Linb) Casper, 1962). (Hymenoptera; Lentibulariacea)."	 	 	1990	1990	 	 	92	 	"Anatomy & Morphology;Zoology;Nutrition & Dietetics;Environmental Sciences & Ecology;Formica fusca species group [General morphology / / Morphological comparisons of prey & kleptoparasites of carnivorous plant] [Food robbing / / Kleptoparasites of carnivorous plant;morphological comparisons with prey] [Predators / / Pinguicola nevadense (plant);Prey;morphological comparisons with kleptoparasites] [Spain / / Sierra Nevada;Kleptoparasites & prey of carnivorous plant;morphological comparisons]."	 	"PT: B BD: General morphology; Nutrition; Feeding behaviour; Foraging; Ecology;    Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12900055342"	 		 	 	 	 				 	 	 	 	 	 	 	DT: Book chapter	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
