PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Paegelow, M.; Camacho, Olmedo M. T.; Ferraty, F.; Ferre, L.; Sarda, P.; Villa, N.				Camacho Olmedo, Maria Teresa/M-1882-2014	Camacho Olmedo, Maria Teresa/0000-0003-3178-1543	Paegelow, M; CamachoOlmedo, MT		Prospective modelling of environmental dynamics: A methodological comparison applied to mountain land cover changes								Environmental Science and Engineering		Environmental Science and Engineering:Environmental Engineering						141	167		10.1007/978-3-540-68498-5_5			2008	2008										1	0	0	0	0	1			1863-5520(print)		978-3-540-68489-3(H)	BCI:BCI200900118540		
J	de Galdeano, C. Sanz								Fracture controls in Tablate (Lecrin, Granada, Betic Chain, Spain)								ESTUDIOS GEOLOGICOS-MADRID				64	2			123	133		10.3989/egeol.08642.045			2008	2008										4	0	0	0	0	4			0367-0449			WOS:000261862700002		
J	Pascual, Emilio; Donaire, Teodosio; Pin, Christian				Donaire, Teodosio/P-7032-2014	Donaire, Teodosio/0000-0001-5582-2253			The significance of microgranular enclaves in assessing the magmatic evolution of a high-level composite batholith: A case on the Los Pedroches Batholith, Iberian Massif, Spain								GEOCHEMICAL JOURNAL				42	2			177	198					2008	2008										2	0	0	0	0	2			0016-7002	1880-5973		WOS:000261047500004		
S	Bullejos, F. J.; Villar-Argaiz, M.; Medina-Sanchez, J. M.; Delgado-Molina, J. A.; Carrillo, P.				Medina-Sanchez, Juan Manuel/A-4703-2013; Villar-Argaiz, Manuel/L-9085-2014; Carrillo, Presentacion /I-1601-2015	Medina-Sanchez, Juan Manuel/0000-0003-0991-9331; 	Jones, J; Faaborg, J		Impact of UV radiation and nutrients on the elemental composition of zooplankton in a Mediterranean high mountain lake								INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY, VOL 30, PT 4, PROCEEDINGS		INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY - PROCEEDINGS		30				623	626					2008	2008						30th Congress of the International-Association-of-Theoretical-and-Applied-Limnology30th Congress of the International-Association-of-Theoretical-and-Applied-Limnology	AUG 12-18, 2007AUG 12-18, 2007	Int Assoc Theoret & Appl LimnolInt Assoc Theoret & Appl Limnol	Montreal, CANADAMontreal, CANADA	1	0	0	1	0	1			0368-0770		978-3-510-54075-4	WOS:000260475100031		
J	Sanchez-Castillo, Pedro M.; Linares-Cuesta, J. Eduardo; Fernandez-Moreno, D.				Sanchez-Castillo, Pedro M. /N-1598-2014	Sanchez-Castillo, Pedro M. /0000-0001-7183-9717			Changes in epilithic diatom assemblages in a Mediterranean high mountain lake (Laguna de La Caldera, Sierra Nevada, Spain) after a period of drought								JOURNAL OF LIMNOLOGY				67	1			49	55					2008	2008										3	1	0	3	0	4			1129-5767			WOS:000258476000006		
J	Defaut, Bernard								[Validity and fields of application of the diverse taxonomic vocabulary of the Acrididae family (Orthoptera).]				Validite et champs d'application de divers vocable taxonomiques de la famille Acrididae (Orthoptera).				Materiaux Orthopteriques et Entomocenotiques				12				5	14					2007(2008)	2008										0	0	0	0	0	0			1764-6308			ZOOREC:ZOOR14409050791		
J	Grayson, Donald K.; Millar, Constance I.								Prehistoiric human influence on the abundance and distiribution of deadwood in alpine landscapes								PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS				10	2			101	108		10.1016/j.ppees.2008.01.002			2008	2008										9	0	0	2	0	9			1433-8319			WOS:000256226300003		
J	Kropf, Matthias; Comes, Hans P.; Kadereit, Joachim W.				Kropf, Matthias/G-2421-2012				Causes of the genetic architecture of south-west European high mountain disjuncts								PLANT ECOLOGY & DIVERSITY				1	2			217	228		10.1080/17550870802331938			2008	2008										28	0	0	27	0	28			1755-0874			WOS:000262132600009		
S	Rolland, A.; Lopez de Coca, P.; Costa, V.; Rodriguez, E.; Olivares, I.					Rodriguez, Eloy/0000-0001-6827-9077	Gizon, L; Roth, M		Stromgren photometry of the delta Scuti star 67 UMa								PROCEEDINGS OF THE SECOND HELAS INTERNATIONAL CONFERENCE: HELIOSEISMOLOGY, ASTEROSEISMOLOGY AND MHD CONNECTIONS		Journal of Physics Conference Series		118						012070	10.1088/1742-6596/118/1/012070			2008	2008						International Conference on Helioseismology, Asteroseismology and MHD Connections (HELAS II)International Conference on Helioseismology, Asteroseismology and MHD Connections (HELAS II)	AUG 20-24, 2007-2008AUG 20-24, 2007-2008		Gottingen, GERMANYGottingen, GERMANY	0	0	0	0	0	0			1742-6588		*****************	WOS:000268177900070		
J	Lorite, Juan; Gomez, Francisco; Francisco Mota, Juan; Valle, Francisco				Lorite, Juan/F-4690-2011; Mota, Juan/M-2254-2014	Lorite, Juan/0000-0003-4617-8069; Mota, Juan/0000-0001-5754-279X			Orophilous plant communities of Baetic range in Andalusia (south-eastern Spain): priority altitudinal-islands for conservation								PHYTOCOENOLOGIA				37	3-4			625	644		10.1127/0340-269X/2007/0037-0625			DEC 21 2007	2007										7	0	0	7	0	7			0340-269X			WOS:000251957000014		
J	Perez-Garcia, Francisco Javier; Cueto, Miguel; Penas, Julio; Martinez-Hernandez, Fabian; Medina-Cazorla, Jose Miguel; Garrido-Becerra, Juan Antonio; Mota, Juan Francisco				Martinez-Hernandez, Fabian/I-9058-2014; Perez-Gacia, Francisco/N-7557-2014; Penas, Julio/N-4885-2014; Mota, Juan/M-2254-2014; Garrido-Becerra, Juan Antonio/A-2236-2015; 	Martinez-Hernandez, Fabian/0000-0002-5124-5492; Perez-Gacia, Francisco/0000-0002-5778-2803; Penas, Julio/0000-0001-6102-4610; Mota, Juan/0000-0001-5754-279X; Garrido-Becerra, Juan Antonio/0000-0002-1141-7288; Cueto Romero, Miguel/0000-0001-7398-9591			Selection of an endemic flora reserve network and its biogeographical significance in the Baetic ranges (Southern Spain)								ACTA BOTANICA GALLICA				154	4			545	571					DEC 2007	2007										5	0	0	6	0	6			1253-8078			WOS:000252596700006		
J	Tinaut, Alberto								First record of the genus Amblyopone Erichson, 1842 (Hymenoptera, Formicidae) in Sierra Nevada (Granada) and Oriental Andalusia.				Primera cita del genero Amblyopone Erichson, 1842 (Hymenoptera, Formicidae) en Sierra Nevada (Granada) y Andalucia oriental.				Boletin de la Asociacion Espanola de Entomologia				31	3-4			281	282					diciembre 2007	2007										0	0	0	2	0	2			0210-8984			ZOOREC:ZOOR14605037597		
J	Perez-Martinez, C.; Barea-Arco, J.; Conde-Porcuna, J. M.; Morales-Baquero, R.				Conde-Porcuna, Jose/L-9665-2014; Perez-Martinez, Carmen/K-1219-2014; 	Conde-Porcuna, Jose/0000-0002-5074-2796; Perez-Martinez, Carmen/0000-0001-8777-4487; Morales Baquero, Rafael/0000-0002-7075-7899			Reproduction strategies of Daphnia pulicaria population in a high mountain lake of Southern Spain								HYDROBIOLOGIA				594				75	82		10.1007/s10750-007-9084-3			DEC 2007	2007						7th International Symposium on Cladocera7th International Symposium on Cladocera	SEP 03-09, 2005SEP 03-09, 2005		Herzberg, SWITZERLANDHerzberg, SWITZERLAND	5	0	0	5	0	5			0018-8158	1573-5117		WOS:000250407500008		
J	Aranda, V.; Oyonarte, C.								Characterization of the organic matter of soil surface horizons in selected Mediterranean environments using IR spectroscopy								AGROCHIMICA				51	6			269	284					NOV-DEC 2007	2007										0	0	0	0	0	0			0002-1857			WOS:000254262100001		
J	Acevedo, Pelayo; Cassinello, Jorge; Gortazar, Christian				Gortazar, Christian/E-7918-2012; Acevedo, Pelayo/L-6737-2013; Cassinello, Jorge/A-4324-2009	Gortazar, Christian/0000-0003-0012-4006; Acevedo, Pelayo/0000-0002-3509-7696; Cassinello, Jorge/0000-0001-8781-2009			The Iberian ibex is under an expansion trend but displaced to suboptimal habitats by the presence of extensive goat livestock in central Spain								BIODIVERSITY AND CONSERVATION				16	12			3361	3376		10.1007/s10531-006-9032-y			NOV 2007	2007										21	0	0	21	0	23			0960-3115			WOS:000249805300009		
J	de Sanjose-Blasco, Jose Juan; Atkinson-Gordo, Alan D. J.; Salvador-Franch, Ferran; Gomez-Ortiz, Antonio								Application of geomatic techniques to monitoring of the dynamics and to mapping of the Veleta rock glacier (Sierra Nevada, Spain)								ZEITSCHRIFT FUR GEOMORPHOLOGIE				51				79	89		10.1127/0372-8854/2007/0051S2-0079		2	NOV 2007	2007						6th International Conference on Geomorphology6th International Conference on Geomorphology	SEP 06-11, 2005SEP 06-11, 2005		Zaragoza, SPAINZaragoza, SPAIN	4	0	0	0	0	4			0372-8854			WOS:000252082900006		
J	Moreno-Rueda, Gregorio; Rivas, Jose M.				Moreno-Rueda, Gregorio/K-7068-2014	Moreno-Rueda, Gregorio/0000-0002-6726-7215			Recent changes in allometric relationships among morphological traits in the dipper (Cinclus cinclus)								JOURNAL OF ORNITHOLOGY				148	4			489	494		10.1007/s10336-007-0184-7			OCT 2007	2007										10	0	0	9	0	10			0021-8375			WOS:000249730900013		
J	Reinhardt, L. J.; Bishop, Paul; Hoey, T. B.; Dempster, T. J.; Sanderson, D. C. W.				Bishop, Paul/C-2583-2009; Hoey, Trevor/D-4752-2009				Quantification of the transient response to base-level fall in a small mountain catchment: Sierra Nevada, southern Spain								JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE				112	F3					F03S05	10.1029/2006JF000524			SEP 26 2007	2007										30	0	0	0	1	30			0148-0227			WOS:000249852900001		
J	Acevedo, Pelayo; Cassinello, Jorge; Hortal, Joaquin; Gortazar, Christian				Gortazar, Christian/E-7918-2012; Acevedo, Pelayo/L-6737-2013; Evolutionary Ecology, Ecologia Evolutiva/M-3553-2014; Cassinello, Jorge/A-4324-2009; publist, CMEC/C-3010-2012; Hortal, Joaquin/A-1531-2008	Gortazar, Christian/0000-0003-0012-4006; Acevedo, Pelayo/0000-0002-3509-7696; Cassinello, Jorge/0000-0001-8781-2009; Hortal, Joaquin/0000-0002-8370-8877			Invasive exotic aoudad (Ammotragus lervia) as a major threat to native Iberian ibex (Capra pyrenaica): a habitat suitability model approach								DIVERSITY AND DISTRIBUTIONS				13	5			587	597		10.1111/j,1472-4642.2007.00374.x			SEP 2007	2007										26	1	0	23	1	28			1366-9516			WOS:000248967400012		
J	Gomez, Jose M.; Bosch, Jordi; Perfectti, Francisco; Fernandez, Juande; Abdelaziz, Mohamed				Perfectti, Francisco/C-5087-2008; Bosch, Jordi/K-8752-2016	Perfectti, Francisco/0000-0002-5551-213X; Abdelaziz Mohamed, Mohamed/0000-0003-0533-6817; Bosch, Jordi/0000-0002-8088-9457			Pollinator diversity affects plant reproduction and recruitment: the tradeoffs of generalization								OECOLOGIA				153	3			597	605		10.1007/s00442-007-0758-3			SEP 2007	2007										54	2	0	56	1	58			0029-8549			WOS:000248812000011	17576602	
J	Delgado, R.; Sanchez-Maranon, M.; Martin-Garcia, J. M.; Aranda, V.; Serrano-Bernardo, F.; Rosua, J. L.					Rosua-Campos, Jose Luis/0000-0001-8749-7985			Impact of ski pistes on soil properties: a case study from a mountainous area in the Mediterranean region								SOIL USE AND MANAGEMENT				23	3			269	277		10.1111/j.1475-2743.2007.00093.x			SEP 2007	2007										25	0	0	23	1	25			0266-0032			WOS:000249420400007		
J	Gil-T., Felipe								The correct hostplant of Polyommatus golgus (Hubner, 1813): Anthyllis vulneraria pseudoarundana H. Lindb. (Lepidoptera, Lycaenidae).								Atalanta (Marktleuthen)				38	1-2			199	311					August 2007	2007										1	0	0	2	0	2			0171-0079			ZOOREC:ZOOR14409055647		
J	Miralles, I.; Ortega, R.; Sanchez-Maranon, M.; Leiros, M. C.; Trasar-Cepeda, C.; Gil-Sotres, F.								Biochemical properties of range and forest soils in Mediterranean mountain environments								BIOLOGY AND FERTILITY OF SOILS				43	6			721	729		10.1007/s00374-006-0155-9			AUG 2007	2007										14	0	0	14	1	15			0178-2762			WOS:000247999500011		
J	Guerra, J.; Cano, M. J.; Heras, P.				Cano, Maria/G-9675-2015	Cano, Maria/0000-0002-1297-457X			Morphological variability and new records of Pohlia bolanderi (Lesq.) Broth. (Mielichhoferiaceae, Bryophyta) in the Iberian Peninsula								NOVA HEDWIGIA				85	1-2			243	248		10.1127/0029-5035/2007/0085-0243			AUG 2007	2007										0	0	0	0	0	0			0029-5035			WOS:000248460300014		
J	Fernandez-Fernandez, E. M.; Jabaloy-Sanchez, A.; Nieto, F.; Gonzalez-Lodeiro, F.				Nieto, Fernando/L-5377-2013; JABALOY SANCHEZ, ANTONIO/L-2955-2014; Gonzalez Lodeiro, Francisco/H-8824-2015	Nieto, Fernando/0000-0001-6250-056X; JABALOY SANCHEZ, ANTONIO/0000-0001-5830-5913; Gonzalez Lodeiro, Francisco/0000-0003-3810-7965			Structure of the Malaguide Complex near Velez Rubio (Eastern Betic Cordillera, SE spain)								TECTONICS				26	4					TC4008	10.1029/2006TC002019			JUL 25 2007	2007										2	0	0	0	0	2			0278-7407			WOS:000248427600001		
J	Linares-Cuesta, J. Eduardo; Sanchez-Castillo, Pedro M.				Sanchez-Castillo, Pedro M. /N-1598-2014	Sanchez-Castillo, Pedro M. /0000-0001-7183-9717			Fragilaria nevadensis sp nov., a new diatom taxon from a high mountain lake in the Sierra Nevada (Granada, Spain)								DIATOM RESEARCH				22	1			127	134					MAY 2007	2007										3	0	0	3	1	3			0269-249X			WOS:000246758300010		
J	Acosta, M. J.; Marchal, J. A.; Martinez, S.; Puerma, E.; Bullejos, M.; la de Guardia, R. Diaz; Sanchez, A.				Marchal, Juan Alberto/K-7963-2012; Bullejos Martin, Monica/J-9965-2014; Sanchez, Antonio/N-4174-2015; 	Marchal, Juan Alberto/0000-0002-2008-610X; Bullejos Martin, Monica/0000-0003-3256-8840; Sanchez, Antonio/0000-0002-6715-8158; Puerma, Eva/0000-0001-7261-187X			Characterization of the satellite DNA Msat-160 from the species Chionomys nivalis (Rodentia, Arvicolinae)								GENETICA				130	1			43	51		10.1007/s10709-006-0018-1			MAY 2007	2007										5	0	0	5	0	5			0016-6707	1573-6857		WOS:000245429300005	16897458	
J	Meyer, Marc D.; North, Malcolm P.; Gray, Andrew N.; Zald, Harold S. J.								Influence of soil thickness on stand characteristics in a Sierra Nevada mixed-conifer forest								PLANT AND SOIL				294	1-2			113	123		10.1007/s11104-007-9235-3			MAY 2007	2007										23	2	0	18	1	24			0032-079X			WOS:000246615300010		
J	Reinhardt, L. J.; Dempster, T. J.; Shroder, J. F., Jr.; Persano, C.								Tectonic denudation and topographic development in the Spanish Sierra Nevada								TECTONICS				26	3					TC3001	10.1029/2006TC001954			MAY 1 2007	2007										14	0	0	1	0	14			0278-7407			WOS:000246309100001		
J	Calle, J. A.; Ortiz, A. S.; Rubio, R. M.; Garre, M.; Ochotorena, F.								The Noctuidae (Lepidoptera) of Sierra Espuna Regional Park (southern Iberian Peninsula)				Los noctuidae (Lepidoptera) del Parque Regional de Sierra Espuna (Murcia)				Boletin de la S.E.A.					40			255	266					APR 30 2007	2007										0	0	0	0	0	0			1134-6094			BCI:BCI200700520096		
J	Puerta-Pinero, Carolina; Gomez, Jose M.; Valladares, Fernando				Puerta Pinero, Carolina/B-3186-2012; Valladares, Fernando/K-9406-2014	Puerta Pinero, Carolina/0000-0002-0584-7548; Valladares, Fernando/0000-0002-5374-4682			Irradiance and oak seedling survival and growth in a heterogeneous environment								FOREST ECOLOGY AND MANAGEMENT				242	2-3			462	469		10.1016/j.foreco.2007.01.079			APR 30 2007	2007										42	3	0	39	0	46			0378-1127			WOS:000246268100039		
J	Serrano, Emmanuel; Granados, Jose Enrique; Perez, Jesus M.				Serrano, Emmanuel/J-4489-2013	Serrano, Emmanuel/0000-0002-9799-9804			Sarcoptic mange and metapodial development in growing male Iberian ibex (Capra pyrenaica)								VETERINARY PARASITOLOGY				144	3-4			375	379		10.1016/j.vetpar.2006.10.010			MAR 31 2007	2007										9	0	0	8	0	9			0304-4017			WOS:000244969600025	17110041	
J	Rueda, Francisco; Moreno-Ostos, Enrique; Cruz-Pizarro, Luis				Cruz-Pizarro, Luis /H-5318-2015; 	Cruz-Pizarro, Luis /0000-0003-0687-0704; Moreno Ostos, Enrique/0000-0001-9471-3922			Spatial and temporal scales of transport during the cooling phase of the ice-free period in a small high-mountain lake								AQUATIC SCIENCES				69	1			115	128		10.1007/s00027-006-0823-8			MAR 2007	2007										3	0	0	2	0	3			1015-1621	1420-9055		WOS:000245007400012		
J	Reinhardt, Liam J.; Hoey, T. B.; Barrows, T. T.; Dempster, T. J.; Bishop, P.; Fifield, L. K.				Barrows, Timothy/A-1428-2008; Bishop, Paul/C-2583-2009; Hoey, Trevor/D-4752-2009; Barrows, Timothy/E-8471-2011	Barrows, Timothy/0000-0003-2614-7177			Interpreting erosion rates from cosmogenic radionuclide concentrations measured in rapidly eroding terrain								EARTH SURFACE PROCESSES AND LANDFORMS				32	3			390	406		10.1002/esp.1415			MAR 2007	2007										18	1	0	1	0	19			0197-9337			WOS:000245247700003		
J	Lorite, J.; Navarro, F. B.; Valle, F.				Lorite, Juan/F-4690-2011; Navarro, Francisco/M-2882-2014	Lorite, Juan/0000-0003-4617-8069; Navarro, Francisco/0000-0001-8782-6873			Estimation of threatened orophytic flora and priority of its conservation in the Baetic range (S. Spain)								PLANT BIOSYSTEMS				141	1			1	14		10.1080/11263500601153560			MAR 2007	2007										13	2	0	15	1	16			1126-3504			WOS:000245637600001		
J	Lopez-Gonzalez, M. J.; Rodriguez, E.; Shepherd, G. G.; Shepherd, M. G.; Sargoytchev, S.; Aushev, V. M.; Garcia-Comas, M.; Brown, S.; Wiens, H.				Garcia-Comas, Maya/E-4050-2014; 	Garcia-Comas, Maya/0000-0003-2323-4486; Rodriguez, Eloy/0000-0001-6827-9077			O-2 Atmospheric band and OH(6-2) airglow and temperature variability over Spain using SATI observations: Planetary-scale oscillations during autumn								CANADIAN JOURNAL OF PHYSICS				85	2			153	172		10.1139/P07-035			FEB 2007	2007						32nd Annual European Meeting on Atmospheric Studies by Optical Methods32nd Annual European Meeting on Atmospheric Studies by Optical Methods	AUG 29-SEP 01, 2005AUG 29-SEP 01, 2005		Univ Western Ontario, Phys & Astron Dept, London, CANADAUniv Western Ontario, Phys & Astron Dept, London, CANADA	1	0	0	0	0	1			0008-4204			WOS:000246189300008		
J	Gonzalez-Megias, Adela; Maria Gomez, Jose; Sanchez-Pinero, Francisco				Sanchez Pinero, Francisco/L-2629-2014				Diversity-habitat heterogeneity relationship at different spatial and temporal scales								ECOGRAPHY				30	1			31	41		10.1111/j.2006.0906-7590.04867.x			FEB 2007	2007										22	2	0	23	3	26			0906-7590			WOS:000244419200004		
J	Ros, R. M.; Rams, S.; Holyoak, D. T.; Brugues, M.; Cros, R. M.				ROS, ROSA /J-9780-2014; Rams Sanchez, Susana/K-2424-2014	ROS, ROSA /0000-0003-2115-2911; Rams Sanchez, Susana/0000-0002-6508-0860			Revision of the records of Brachymenium commutatum (Bryophyta, Bryaceae) in Europe								NOVA HEDWIGIA				84	1-2			241	247		10.1127/0029-5035/2007/0084-0241			FEB 2007	2007										3	0	0	2	0	3			0029-5035			WOS:000244138600013		
J	Luceno, Modesto; Jimenez Mejias, Pedro; Escudero, Marcia; Sanchez Gullon, Enrique; Weickert, Pedro								New chorological records of two rare Cyperaceae from Andalusia				NUEVAS CITAS DE DOS CIPERACEAS RARAS EN ANDALUCIA				Acta Botanica Malacitana				32				311	312					2007	2007										1	0	0	1	0	1			0210-9506			BCI:BCI200800191285		
J	Galindo-Zaldivar, Jesus; Gil, Antonio; de Galdeano, Carlos Sanz; Shanov, Stefan; Stanica, Dumitru				Galindo-Zaldivar, Jesus/K-3640-2012; Gil, Antonio/L-8173-2014	Galindo-Zaldivar, Jesus/0000-0002-3493-2637; Gil, Antonio/0000-0003-0351-4106			Monitoring of active tectonic structures in Central Betic Cordillera (southern Spain)								ACTA GEODYNAMICA ET GEOMATERIALIA				4	1			19	29					2007	2007										0	0	0	0	0	0			1214-9705			WOS:000254935600003		
J	Ortiz-Sanchez, F.J.								A relict population of Anthophora (Clisodon) furcata (Panzer, 1798) in Sierra Nevada, first record from the southern half of the Iberian Peninsula (Hymenoptera, Anthophoridae).				Una poblacion relicta de Anthophora (Clisodon) furcata (Panzer) en Sierra Nevada, primera cita para la mitad sur de la Peninsula Iberica (Hymenoptera, Anthophoridae).				Acta Granatense				6				32	34					2007	2007										0	0	0	0	0	0			1695-6370			ZOOREC:ZOOR14604027732		
J	Foerschler, Marc I.; Klaeger, Juergen								Range expansion of citril finches (Carduelis citrinella) in southern Spain				Expansion de l'aire de repartition du Venturon montagnard (Carduelis citrinella) en Espagne du sud				Aves				44	1			54	57					2007	2007										0	0	0	0	0	0			0005-1993			BCI:BCI200700348115		
J	Ruano, Francisca; Tinaut, Alberto; Sanllorente, Olivia; Fernandez-Zambrano, Alejandra								New localities for Rossomyrmex minuchae Tinaut, 1981 (Hymenoptera, Formicidae).				Nuevas localidades para Rossomyrmex minuchae Tinaut, 1981 (Hymenoptera, Formicidae).				Boletin de la Asociacion Espanola de Entomologia				31	1-2			209	212					2007	2007										3	0	0	4	0	4			0210-8984			ZOOREC:ZOOR14707054338		
